ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0001916,positive regulation of T cell mediated cytotoxicity,8/297,38/18860,0.21052631578947367,13.36877547403863,9.65381767515217,1.1168305320746872e-7,1.7577941417871164e-5,1.4194226030075085e-5,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/HLA-C/TAP2/CYRIB,8
GO:0097401,synaptic vesicle lumen acidification,6/297,18/18860,0.3333333333333333,21.167227833894497,10.827605650341471,2.2957224042374354e-7,3.4466891869513163e-05,2.7832090352322782e-5,ATP6V1G2/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V1D,6
GO:0032456,endocytic recycling,11/297,93/18860,0.11827956989247312,7.5109518120270815,7.9616301866159,2.3803102119829533e-7,3.4466891869513163e-05,2.7832090352322782e-5,RAB13/SNX17/SORL1/SNX27/VPS26C/STX12/RAB8B/EHD4/SNX12/SNX3/CCDC22,11
GO:0008064,regulation of actin polymerization or depolymerization,13/297,150/18860,0.08666666666666667,5.50347923681257,7.004390867855997,7.511626384396985e-7,9.719154302829534e-5,7.848238295713177e-5,BIN1/HIP1R/LMOD1/CDC42EP1/COTL1/PREX1/SCIN/CORO1A/CAPG/PIK3CA/KANK2/CYRIB/CYFIP1,13
GO:0001914,regulation of T cell mediated cytotoxicity,8/297,48/18860,0.16666666666666666,10.583613916947249,8.409030268758158,7.5175779137908e-7,9.719154302829534e-5,7.848238295713177e-5,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/HLA-C/TAP2/CYRIB,8
GO:0098927,vesicle-mediated transport between endosomal compartments,8/297,48/18860,0.16666666666666666,10.583613916947249,8.409030268758158,7.5175779137908e-7,9.719154302829534e-5,7.848238295713177e-5,RAB5A/SORL1/CORO1A/EEA1/WDR81/RAB21/SNX12/SNX3,8
GO:0099003,vesicle-mediated transport in synapse,17/297,259/18860,0.06563706563706563,4.168064168064167,6.493654497164034,8.122089464856618e-7,1.0138608228545157e-4,8.18694825550157e-5,BIN1/SYNJ1/ATP6V1G2/CAPN2/RAB5A/RAP1A/P2RX7/NLGN3/DNM3/HIP1/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/NCDN/ATP6V1D/GIT2,17
GO:0030832,regulation of actin filament length,13/297,153/18860,0.08496732026143791,5.39556787922801,6.905133922354218,9.417823373020366e-7,1.1364173536777909e-4,9.176594914693879e-5,BIN1/HIP1R/LMOD1/CDC42EP1/COTL1/PREX1/SCIN/CORO1A/CAPG/PIK3CA/KANK2/CYRIB/CYFIP1,13
GO:0030833,regulation of actin filament polymerization,12/297,130/18860,0.09230769230769231,5.861693861693863,7.03564419206402,1.0267211083193835e-6,1.198945294231022e-4,9.681509398312148e-5,BIN1/HIP1R/LMOD1/CDC42EP1/COTL1/PREX1/SCIN/CORO1A/CAPG/KANK2/CYRIB/CYFIP1,12
GO:0019885,antigen processing and presentation of endogenous peptide antigen via MHC class I,6/297,23/18860,0.2608695652173913,16.565656565656564,9.447980011991548,1.1682050489012685e-6,1.3141107654716393e-4,1.0611473090185351e-4,HLA-A/TAPBP/HLA-B/HLA-C/TAP1/TAP2,6
GO:0001909,leukocyte mediated cytotoxicity,13/297,157/18860,0.08280254777070063,5.258101181668061,6.7767839295887855,1.2625846508848807e-6,1.3141107654716393e-4,1.0611473090185351e-4,HLA-DRA/HLA-A/PIK3R1/P2RX7/HLA-B/HLA-DRB1/ICAM1/HLA-C/ITGAM/CORO1A/TAP2/CYRIB/ARL8B,13
GO:0030041,actin filament polymerization,13/297,157/18860,0.08280254777070063,5.258101181668061,6.7767839295887855,1.2625846508848807e-6,1.3141107654716393e-4,1.0611473090185351e-4,BIN1/HIP1R/LMOD1/CDC42EP1/COTL1/PREX1/SCIN/CORO1A/CAPG/WASHC5/KANK2/CYRIB/CYFIP1,13
GO:0120032,regulation of plasma membrane bounded cell projection assembly,15/297,210/18860,0.07142857142857142,4.535834535834535,6.51741889390756,1.2705490826383252e-6,1.3141107654716393e-4,1.0611473090185351e-4,RAB5A/PIK3R1/RHOG/CDC42EP1/P2RX7/P2RY12/PODXL/ICAM1/GAP43/PIK3CA/RAP1GAP/RAB3IP/CYFIP1/ARAP1/WASF2,15
GO:0001912,positive regulation of leukocyte mediated cytotoxicity,9/297,70/18860,0.12857142857142856,8.164502164502164,7.596002880503826,1.4793053050358801e-6,1.4851182236912268e-4,1.199236204475294e-4,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/HLA-C/ITGAM/TAP2/CYRIB,9
GO:0060491,regulation of cell projection assembly,15/297,213/18860,0.07042253521126761,4.471949542372077,6.445731248450182,1.517938515927497e-6,1.4851182236912268e-4,1.199236204475294e-4,RAB5A/PIK3R1/RHOG/CDC42EP1/P2RX7/P2RY12/PODXL/ICAM1/GAP43/PIK3CA/RAP1GAP/RAB3IP/CYFIP1/ARAP1/WASF2,15
GO:0008154,actin polymerization or depolymerization,14/297,187/18860,0.0748663101604278,4.754136732746358,6.525853404289655,1.6526220476815476e-6,1.5743399506861058e-4,1.271282943604337e-4,BIN1/HIP1R/LMOD1/CDC42EP1/COTL1/PREX1/SCIN/CORO1A/CAPG/PIK3CA/WASHC5/KANK2/CYRIB/CYFIP1,14
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,7/297,38/18860,0.18421052631578946,11.697678539783801,8.34952808281031,1.8585186304354957e-6,1.7250865236349984e-4,1.3930111300187239e-4,HLA-A/TAPBP/HLA-B/HLA-C/TAP1/TAP2/SAR1B,7
GO:0031343,positive regulation of cell killing,9/297,73/18860,0.1232876712328767,7.828974678289746,7.394378671102725,2.1190271272093753e-6,1.911911309639691e-4,1.5438725521574356e-4,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/HLA-C/ITGAM/TAP2/CYRIB,9
GO:0051125,regulation of actin nucleation,7/297,39/18860,0.1794871794871795,11.39773806440473,8.22173172036619,2.234751393990656e-6,1.911911309639691e-4,1.5438725521574356e-4,HIP1R/SCIN/CORO1A/WASHC5/WASHC4/CYFIP1/WASF2,7
GO:0006898,receptor-mediated endocytosis,17/297,279/18860,0.06093189964157706,3.8692782061957685,6.107362416306286,2.255542958234929e-6,1.911911309639691e-4,1.5438725521574356e-4,HIP1R/RAB5A/LRP1/SNX1/RAB31/SNX17/SORL1/NLGN3/LRP1B/HIP1/APOE/ITGB2/CD14/ITGAM/NCDN/RAB21/ARAP1,17
GO:0099504,synaptic vesicle cycle,15/297,220/18860,0.06818181818181818,4.329660238751147,6.283502308671955,2.2710548705664835e-6,1.911911309639691e-4,1.5438725521574356e-4,BIN1/SYNJ1/ATP6V1G2/CAPN2/RAB5A/RAP1A/P2RX7/NLGN3/DNM3/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V1D/GIT2,15
GO:0002456,T cell mediated immunity,12/297,141/18860,0.0851063829787234,5.404398595887957,6.64000371383717,2.4335392004322146e-6,1.99889474644597e-4,1.6141118670777723e-4,BTN3A3/HLA-DRA/HLA-A/RFTN1/P2RX7/HLA-B/HLA-DRB1/ICAM1/HLA-C/TAP2/CYRIB/AHR,12
GO:0001906,cell killing,17/297,281/18860,0.060498220640569395,3.8417388595324535,6.07071201717534,2.4848139113278632e-6,1.99889474644597e-4,1.6141118670777723e-4,HLA-DRA/GAPDH/HLA-A/PIK3R1/GBP2/P2RX7/HLA-B/HLA-DRB1/ICAM1/C4A/HLA-C/ITGAM/CORO1A/TAP2/CYRIB/GBP1/ARL8B,17
GO:1902904,negative regulation of supramolecular fiber organization,13/297,169/18860,0.07692307692307693,4.884744884744886,6.416571820030504,2.885297237686701e-6,2.270603478353447e-4,1.8335172606535394e-4,HIP1R/CRYAB/PIK3R1/LMOD1/SCIN/APOE/CORO1A/CAPG/PIK3CA/KANK2/CYRIB/ARAP1/WASF2,13
GO:0016188,synaptic vesicle maturation,6/297,27/18860,0.2222222222222222,14.111485222596334,8.62357790813463,3.248628197994348e-6,2.502134909944583e-4,2.0204793966025318e-4,ATP6V1G2/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/ATP6V1D,6
GO:0045010,actin nucleation,8/297,58/18860,0.13793103448275862,8.758852896783932,7.485537031144776,3.331835930432953e-6,2.512759597534852e-4,2.0290588550026995e-4,HIP1R/LMOD1/SCIN/CORO1A/WASHC5/WASHC4/CYFIP1/WASF2,8
GO:0001910,regulation of leukocyte mediated cytotoxicity,10/297,101/18860,0.09900990099009901,6.287295396206288,6.7391153879149375,4.378431453962691e-6,3.234677931294886e-4,2.612009483921459e-4,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/ICAM1/HLA-C/ITGAM/TAP2/CYRIB,10
GO:0001913,T cell mediated cytotoxicity,8/297,61/18860,0.13114754098360656,8.32808963956505,7.251064850069293,4.91378532017653e-6,3.557580571807808e-4,2.872754070343205e-4,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/HLA-C/TAP2/CYRIB,8
GO:0050764,regulation of phagocytosis,10/297,108/18860,0.09259259259259259,5.8797855094151394,6.432833135986558,8.010395250001107e-6,5.685809961765492e-4,4.5913039441182815e-4,ITGAV/RAP1A/RAB31/ANO6/C4A/C4B/RAP1GAP/APPL2/SNX3/ARAP1,10
GO:0010506,regulation of autophagy,19/297,377/18860,0.050397877984084884,3.200350096901821,5.458705979600041,9.179447115066616e-6,6.390307414719452e-4,5.16018717379352e-4,ATP6V1G2/BAG3/GAPDH/PIK3C2A/CAPNS1/CAPN1/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/PIK3CA/PIP4K2A/IFI16/OPTN/ATP6V1H/ATP6V1D/VPS26B/SH3GLB1/SNX5,19
GO:0051056,regulation of small GTPase mediated signal transduction,17/297,314/18860,0.054140127388535034,3.437989234167578,5.510423180753816,1.085876729976659e-5,7.416742948142464e-4,5.989036105551503e-4,ITGAV/ITGA3/TNS3/IQSEC1/PREX2/PREX1/APOE/NF1/RAP1GAP/ARFGEF3/KANK2/FERMT2/CYRIB/ADGRG1/FNTA/GIT2/ARAP1,17
GO:0031341,regulation of cell killing,10/297,112/18860,0.08928571428571429,5.66979316979317,6.269640758796741,1.1077545389175571e-5,7.426058205336216e-4,0.00059965581960507905,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/ICAM1/HLA-C/ITGAM/TAP2/CYRIB,10
GO:0048193,Golgi vesicle transport,17/297,319/18860,0.05329153605015674,3.38410225557561,5.432091988237087,1.333030800464116e-5,8.773766359418362e-4,7.084835469643732e-4,RAB13/SNX1/RAB31/SORL1/ANKFY1/TAPBP/NSF/OPTN/RAB3IP/SNX12/SNX3/CCDC22/VAMP5/VPS41/RAB1B/ARL8B/SAR1B,17
GO:0072659,protein localization to plasma membrane,16/297,295/18860,0.05423728813559322,3.444159105176054,5.3518813560343315,1.9299850599851736e-5,0.0012475974852047015,0.001007437690146396,ITGA3/PIK3R1/RAB13/RAP1A/RHOG/LRP1/CAMK2D/RAB31/SORL1/TMBIM1/AKT2/NSF/OPTN/EHD4/VAMP5/GBP1,16
GO:0002711,positive regulation of T cell mediated immunity,8/297,74/18860,0.10810810810810811,6.865046865046865,6.394162367742248,2.1070945339126525e-5,0.0013381898618883864,0.0010805912318883537,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/HLA-C/TAP2/CYRIB,8
GO:0031346,positive regulation of cell projection organization,18/297,367/18860,0.04904632152588556,3.114523986458592,5.1743456421791825,2.2721090405390725e-5,0.0014181094356468004,0.0011451264619921967,ITGA3/PIK3R1/RAP1A/CDC42EP1/P2RX7/P2RY12/NCKIPSD/APOE/PIK3CA/WASHC5/RUFY3/RAB8B/TUBB2B/RAB21/SNX3/CYFIP1/ARAP1/WASF2,18
GO:0007033,vacuole organization,15/297,270/18860,0.05555555555555555,3.5278713056490836,5.2918877068295975,2.659892703515416e-5,0.0016320019638518316,0.0013178451449888152,BAG3/RAB5A/P2RX7/TPP1/CORO1A/ATP6V1A/PIP4K2A/WASHC5/STX12/MAP1LC3A/ATP6V1H/ATP6V1D/RAB1B/ARL8B/SH3GLB1,15
GO:0007032,endosome organization,9/297,101/18860,0.0891089108910891,5.658565856585658,5.9377451980945946,3.103311614818556e-5,0.0018723313409405287,0.001511911641114233,SYNJ1/CC2D1A/ATP6V1A/WASHC5/EEA1/WASHC4/ATP6V1H/ATP6V1D/SNX3,9
GO:0002443,leukocyte mediated immunity,21/297,488/18860,0.0430327868852459,2.732654412982282,4.905204457473722,3.350279435470309e-5,0.0019581335369650886,0.001581197101527203,BTN3A3/HLA-DRA/HLA-A/PIK3R1/RFTN1/P2RX7/RIGI/HLA-B/HLA-DRB1/CD74/ITGB2/ICAM1/C4A/C4B/HLA-C/ITGAM/CORO1A/TAP2/CYRIB/AHR/ARL8B,21
GO:0043112,receptor metabolic process,8/297,79/18860,0.10126582278481013,6.430550228018583,6.118028514573211,3.407801459359132e-5,0.0019581335369650886,0.001581197101527203,SORL1/APOE/CAPN1/NSF/DTX3L/OPTN/ARAP1/SH3GLB1,8
GO:0050766,positive regulation of phagocytosis,8/297,79/18860,0.10126582278481013,6.430550228018583,6.118028514573211,3.407801459359132e-5,0.0019581335369650886,0.001581197101527203,RAP1A/RAB31/ANO6/C4A/C4B/RAP1GAP/APPL2/ARAP1,8
GO:0099173,postsynapse organization,14/297,245/18860,0.05714285714285714,3.6286676286676287,5.238424289101816,3.6257108150914455e-5,0.002050792679786099,0.0016560195614323922,HIP1R/ITGA3/RHOG/CC2D1A/TRIM47/NLGN3/NCKIPSD/APOE/GAP43/NF1/DOCK1/FNTA/IL1RAP/WASF2,14
GO:0006749,glutathione metabolic process,7/297,59/18860,0.11864406779661017,7.5340980425726185,6.3582068171644766,3.787760496232704e-5,0.0021094912302095986,0.001703418768913072,SLC1A2/IDH1/SOD2/G6PD/GGT5/GSTO1/GSTT1,7
GO:1902946,protein localization to early endosome,4/297,13/18860,0.3076923076923077,19.538979538979543,8.457652914488248,3.8520953759518754e-5,0.00211281594862815,0.0017061034862868192,RAB5A/SORL1/DTX3L/ARL8B,4
GO:0072524,pyridine-containing compound metabolic process,12/297,186/18860,0.06451612903225806,4.096882806560226,5.36878532088914,4.062384096197931e-5,0.002182876738370562,0.0017626777267970486,GAPDH/ME1/P2RX7/PNPO/SLC4A4/IDH1/G6PD/NNMT/NAMPT/GALK1/GPD1L/SLC25A18,12
GO:0002478,antigen processing and presentation of exogenous peptide antigen,6/297,41/18860,0.14634146341463414,9.292929292929292,6.7238047297671,4.100431442243044e-5,0.002182876738370562,0.0017626777267970486,HLA-DRA/HLA-A/HLA-DRB1/CD74/HLA-DPB1/TAP2,6
GO:0002705,positive regulation of leukocyte mediated immunity,11/297,159/18860,0.06918238993710692,4.393198229676217,5.434866132923944,4.5036844473660684e-5,0.0023628025651398796,0.001907968224307486,HLA-DRA/HLA-A/P2RX7/RIGI/HLA-B/HLA-DRB1/ITGB2/HLA-C/ITGAM/TAP2/CYRIB,11
GO:0032869,cellular response to insulin stimulus,13/297,219/18860,0.0593607305936073,3.769506326583952,5.214387335757615,4.649393964733896e-5,0.002373661382031632,0.0019167367426292067,PIK3R1/RAB13/RAB31/SORL1/PIK3C2A/AKT2/STAT1/PIK3CA/PIP4K2A/APPL2/PTPRE/SLC27A1/SNX5,13
GO:0002449,lymphocyte mediated immunity,18/297,388/18860,0.04639175257731959,2.9459543892533584,4.898972844796945,4.7075302748646186e-5,0.002373661382031632,0.0019167367426292067,BTN3A3/HLA-DRA/HLA-A/PIK3R1/RFTN1/P2RX7/HLA-B/HLA-DRB1/CD74/ICAM1/C4A/C4B/HLA-C/CORO1A/TAP2/CYRIB/AHR/ARL8B,18
GO:0045022,early endosome to late endosome transport,6/297,42/18860,0.14285714285714285,9.07166907166907,6.623914739543534,4.7210944614993786e-5,0.002373661382031632,0.0019167367426292067,RAB5A/EEA1/WDR81/RAB21/SNX12/SNX3,6
GO:0006575,modified amino acid metabolic process,12/297,191/18860,0.06282722513089005,3.9896345655507957,5.252762131368706,5.2600410722020404e-5,0.0025833659597970606,0.0020860736465124854,SLC1A2/GATM/GAMT/MBOAT2/CHDH/IDH1/SOD2/G6PD/GGT5/GSTO1/CPQ/GSTT1,12
GO:0002709,regulation of T cell mediated immunity,9/297,108/18860,0.08333333333333333,5.291806958473624,5.657723677087561,5.2809138404691295e-5,0.0025833659597970606,0.0020860736465124854,HLA-DRA/HLA-A/P2RX7/HLA-B/HLA-DRB1/HLA-C/TAP2/CYRIB/AHR,9
GO:0048008,platelet-derived growth factor receptor signaling pathway,7/297,63/18860,0.1111111111111111,7.055742611298167,6.089854051936843,5.8219657773366e-5,0.0028100688151944655,0.0022691366966545597,HIP1R/APOD/LRP1/HIP1/PIK3C2A/APOE/CSPG4,7
GO:0010324,membrane invagination,7/297,64/18860,0.109375,6.945496632996633,6.026412828267726,6.4498749468925e-5,0.0030322788711364735,0.002448571801438205,RAB31/ANO6/ITGB2/ITGAM/DOCK1/APPL2/SNX3,7
GO:0070050,neuron cellular homeostasis,7/297,64/18860,0.109375,6.945496632996633,6.026412828267726,6.4498749468925e-5,0.0030322788711364735,0.002448571801438205,ATP6V1G2/ATP6V1B2/ATP6V1C1/CALB2/ATP6V1E1/ATP6V1A/ATP6V1D,7
GO:0010640,regulation of platelet-derived growth factor receptor signaling pathway,5/297,28/18860,0.17857142857142858,11.33958633958634,6.925440934011413,6.836048512472898e-5,0.0031352551054628325,0.0025317253352341628,HIP1R/APOD/LRP1/HIP1/APOE,5
GO:0099068,postsynapse assembly,8/297,87/18860,0.09195402298850575,5.839235264522621,5.722463023729981,6.847302292052699e-5,0.0031352551054628325,0.0025317253352341628,RHOG/CC2D1A/TRIM47/NLGN3/NCKIPSD/GAP43/DOCK1/IL1RAP,8
GO:0051494,negative regulation of cytoskeleton organization,11/297,167/18860,0.0658682634730539,4.182745619871369,5.225575589246507,7.037799407637546e-5,0.0031352551054628325,0.0025317253352341628,HIP1R/PIK3R1/LMOD1/SCIN/CORO1A/CAPG/PIK3CA/KANK2/CYRIB/ARAP1/WASF2,11
GO:0002476,antigen processing and presentation of endogenous peptide antigen via MHC class Ib,4/297,15/18860,0.26666666666666666,16.9337822671156,7.808721061767309,7.17313601395157e-5,0.0031352551054628325,0.0025317253352341628,HLA-A/HLA-B/HLA-C/TAP2,4
GO:0002484,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,4/297,15/18860,0.26666666666666666,16.9337822671156,7.808721061767309,7.17313601395157e-5,0.0031352551054628325,0.0025317253352341628,HLA-A/HLA-B/HLA-C/TAP2,4
GO:0045765,regulation of angiogenesis,17/297,365/18860,0.04657534246575343,2.9576126562427936,4.777046855968233,7.275177592786683e-5,0.0031352551054628325,0.0025317253352341628,EPN2/FGF1/GLUL/S100A1/ITGB8/CYBB/ITGB2/FGF2/SPARC/NF1/WARS1/CHI3L1/STAT1/JAK1/CYP1B1/SPRED1/QKI,17
GO:1990778,protein localization to cell periphery,17/297,365/18860,0.04657534246575343,2.9576126562427936,4.777046855968233,7.275177592786683e-5,0.0031352551054628325,0.0025317253352341628,ITGA3/PIK3R1/RAB13/RAP1A/RHOG/LRP1/CAMK2D/RAB31/SORL1/TMBIM1/AKT2/NSF/OPTN/EHD4/VAMP5/GBP1/VPS26B,17
GO:0008360,regulation of cell shape,10/297,141/18860,0.07092198581560284,4.503665496573299,5.282072319932614,8.099666068293006e-5,0.0034495048432024327,0.0027854826837956257,RHOG/CDC42EP1/MYH14/SH3KBP1/ITGB2/CORO1A/FERMT2/ITGA7/CYFIP1/ARAP1,10
GO:0032271,regulation of protein polymerization,12/297,202/18860,0.0594059405940594,3.7723772377237723,5.010821560108479,9.011878299321853e-5,0.0037933720283191987,0.0030631561857058487,BIN1/HIP1R/LMOD1/CDC42EP1/COTL1/PREX1/SCIN/CORO1A/CAPG/KANK2/CYRIB/CYFIP1,12
GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,4/297,16/18860,0.25,15.875420875420875,7.529327334698748,9.445926801250277e-5,0.003908984616264812,0.0031565136026075555,HLA-A/HLA-B/HLA-C/TAP2,4
GO:0043542,endothelial cell migration,15/297,302/18860,0.04966887417218543,3.1540571275670612,4.773188392889124,9.50250403953877e-5,0.003908984616264812,0.0031565136026075555,FGF1/GLUL/RAB13/PIK3C2A/GIPC1/APOE/ITGB2/FGF2/SPARC/NF1/AKT2/PIK3CA/EHD4/CYP1B1/SPRED1,15
GO:0006892,post-Golgi vesicle-mediated transport,9/297,117/18860,0.07692307692307693,4.884744884744886,5.331499273462322,9.858350742854767e-5,0.0040098010886667704,0.003237923123939407,RAB13/RAB31/SORL1/ANKFY1/NSF/OPTN/RAB3IP/CCDC22/VAMP5,9
GO:1901342,regulation of vasculature development,17/297,375/18860,0.04533333333333334,2.878742985409652,4.648220814219082,1.0107920207167616e-4,0.0040590788400374795,0.0032777150156394525,EPN2/FGF1/GLUL/S100A1/ITGB8/CYBB/ITGB2/FGF2/SPARC/NF1/WARS1/CHI3L1/STAT1/JAK1/CYP1B1/SPRED1/QKI,17
GO:0006911,"phagocytosis, engulfment",6/297,48/18860,0.125,7.937710437710438,6.087413117031099,1.0203761724956094e-4,0.0040590788400374795,0.0032777150156394525,RAB31/ANO6/ITGB2/ITGAM/DOCK1/APPL2,6
GO:0034315,regulation of Arp2/3 complex-mediated actin nucleation,5/297,31/18860,0.16129032258064516,10.242207016400565,6.514129437165518,1.1370430646231557e-4,0.0044740172760172,0.003612778707618425,HIP1R/WASHC5/WASHC4/CYFIP1/WASF2,5
GO:1905475,regulation of protein localization to membrane,11/297,177/18860,0.062146892655367235,3.9464323080142294,4.981650632606872,1.1844844109265595e-4,0.004610573728552844,0.003723048340852355,ITGA3/PIK3R1/RAP1A/RHOG/LRP1/CAMK2D/TMBIM1/PIK3CA/GBP1/FNTA/VPS26B,11
GO:0019884,antigen processing and presentation of exogenous antigen,6/297,50/18860,0.12,7.6202020202020195,5.928916301042158,1.286947863592453e-4,0.004933884451778164,0.003984122454954335,HLA-DRA/HLA-A/HLA-DRB1/CD74/HLA-DPB1/TAP2,6
GO:0031334,positive regulation of protein-containing complex assembly,12/297,210/18860,0.05714285714285714,3.6286676286676287,4.8452855740994165,1.301727798680705e-4,0.004933884451778164,0.003984122454954335,BIN1/HIP1R/LMOD1/GBP2/CDC42EP1/NEK7/P2RX7/P2RY12/RHOC/WARS1/FERMT2/SH3GLB1,12
GO:0046496,nicotinamide nucleotide metabolic process,11/297,179/18860,0.061452513966480445,3.902338092282226,4.9350087803211204,1.3084334457754245e-4,0.004933884451778164,0.003984122454954335,GAPDH/ME1/P2RX7/SLC4A4/IDH1/G6PD/NNMT/NAMPT/GALK1/GPD1L/SLC25A18,11
GO:0006893,Golgi to plasma membrane transport,7/297,73/18860,0.0958904109589041,6.089202527558691,5.510562331170706,1.4995670118421459e-4,0.0055963222503799676,0.004519042422013715,RAB13/RAB31/NSF/OPTN/RAB3IP/CCDC22/VAMP5,7
GO:0070206,protein trimerization,4/297,18/18860,0.2222222222222222,14.111485222596334,7.039440058387919,1.5491601804738922e-4,0.005722408013587235,0.004620856950779804,SLC1A2/P2RX7/CD74/ALOX5AP,4
GO:0033627,cell adhesion mediated by integrin,7/297,76/18860,0.09210526315789473,5.848839269891901,5.35752266777778,1.9329007767501498e-4,0.007067778597813679,0.005707246631616338,ITGAV/ITGB8/P2RY12/PODXL/ITGB2/ICAM1/CYP1B1,7
GO:0031529,ruffle organization,6/297,55/18860,0.10909090909090909,6.927456382001837,5.568349873669486,2.1982537700946276e-4,0.007957678647742552,0.006425842862687137,RHOG/ARHGEF26/P2RY12/ICAM1/CSPG4/CYFIP1,6
GO:0051495,positive regulation of cytoskeleton organization,11/297,191/18860,0.05759162303664921,3.6571650184215625,4.668616006247895,2.3085993572761343e-4,0.008201073116263176,0.0066223844268283915,BIN1/LMOD1/CDC42EP1/P2RX7/SCIN/SORBS3/RHOC/FERMT2/NES/CYFIP1/WASF2,11
GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,17/297,402/18860,0.04228855721393035,2.68539457594184,4.320517516377938,2.3107996073448727e-4,0.008201073116263176,0.0066223844268283915,BTN3A3/HLA-DRA/HLA-A/RFTN1/P2RX7/HLA-B/HLA-DRB1/CD74/ICAM1/LGALS1/C4A/C4B/HLA-C/TAP2/CYRIB/JAK1/AHR,17
GO:0042147,"retrograde transport, endosome to Golgi",8/297,104/18860,0.07692307692307693,4.884744884744886,5.02484342597628,2.3974378284571688e-4,0.008425946542732961,0.0068039702091216734,SNX1/SORL1/ANKFY1/SNX12/SNX3/VPS26B/ARL8B/SNX5,8
GO:0070371,ERK1 and ERK2 cascade,15/297,331/18860,0.045317220543806644,2.8777197961487992,4.359455649026782,2.5830770984385426e-4,0.008968233087741258,0.007241867776870448,FGF1/ITGAV/MT3/RAP1A/HLA-DRB1/APOE/CD74/ICAM1/FGF2/NF1/CHI3L1/NAMPT/FERMT2/GBP1/SPRED1,15
GO:0031589,cell-substrate adhesion,16/297,369/18860,0.04336043360433604,2.7534605312383094,4.302713717581594,2.6629350309609085e-4,0.008968233087741258,0.007241867776870448,APOD/ITGAV/ITGA3/ITGB8/PIK3R1/PREX1/SORBS3/ITGB2/ITGAM/NF1/CORO1A/DOCK1/FERMT2/GBP1/ITGA7/EPDR1,16
GO:0016601,Rac protein signal transduction,6/297,57/18860,0.10526315789473684,6.684387737019315,5.436520390532385,2.680267772642173e-4,0.008968233087741258,0.007241867776870448,RHOG/TNS3/NF1/FNTA/CYFIP1/WASF2,6
GO:0099024,plasma membrane invagination,6/297,57/18860,0.10526315789473684,6.684387737019315,5.436520390532385,2.680267772642173e-4,0.008968233087741258,0.007241867776870448,RAB31/ANO6/ITGB2/ITGAM/DOCK1/APPL2,6
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,5/297,37/18860,0.13513513513513514,8.581308581308582,5.838672121460095,2.700379576143086e-4,0.008968233087741258,0.007241867776870448,HLA-DRA/HLA-DRB1/CD74/HLA-DPB1/ARL8B,5
GO:0007035,vacuolar acidification,5/297,37/18860,0.13513513513513514,8.581308581308582,5.838672121460095,2.700379576143086e-4,0.008968233087741258,0.007241867776870448,CLIC4/ATP6V1B2/ATP6V1A/ATP6V1H/ATP6V1D,5
GO:0006887,exocytosis,16/297,370/18860,0.043243243243243246,2.746018746018746,4.2903703358739405,2.7444722132384953e-4,0.009031808556293956,0.007293205106376365,SEPTIN4/SYNJ1/RAB5A/RAB13/RAP1A/RAB31/P2RX7/SCIN/PIK3C2A/ITGB2/ITGAM/CORO1A/NSF/RAB8B/RAB21/ARL8B,16
GO:0046854,phosphatidylinositol phosphate biosynthetic process,6/297,58/18860,0.10344827586206896,6.569139672587949,5.3729593543466185,2.950489315624154e-4,0.009622316506810304,0.00777004156423734,SYNJ1/PIK3R1/PIK3C2A/PIK3CA/PIP4K2A/INPP1,6
GO:0002703,regulation of leukocyte mediated immunity,13/297,264/18860,0.04924242424242424,3.126976839098051,4.402186403448956,2.999499677990418e-4,0.009694811459219028,0.007828581396409202,HLA-DRA/HLA-A/P2RX7/RIGI/HLA-B/HLA-DRB1/ITGB2/ICAM1/HLA-C/ITGAM/TAP2/CYRIB/AHR,13
GO:0046326,positive regulation of D-glucose import,5/297,38/18860,0.13157894736842105,8.355484671274144,5.740948898126584,3.0698410135515636e-4,0.009834357937218284,0.007941265481725843,PIK3R1/SLC1A2/RAP1A/AKT2/RNASEL,5
