#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BUD23	TSR1	9606.ENSP00000401191	9606.ENSP00000301364	0	0	0	0	0.582	0.915	0.400	0	0.976
BUD23	UTP14A	9606.ENSP00000401191	9606.ENSP00000377944	0	0	0	0	0.474	0.817	0	0	0.900
BYSL	DIMT1	9606.ENSP00000230340	9606.ENSP00000199320	0	0	0	0	0.911	0.991	0	0	0.999
BYSL	FBL	9606.ENSP00000230340	9606.ENSP00000221801	0	0	0	0	0.605	0.976	0	0	0.990
BYSL	UTP18	9606.ENSP00000230340	9606.ENSP00000225298	0	0	0	0	0.867	0.991	0	0	0.998
BYSL	KRR1	9606.ENSP00000230340	9606.ENSP00000229214	0	0	0	0	0.880	0.991	0	0	0.998
BYSL	GTPBP4	9606.ENSP00000230340	9606.ENSP00000354040	0	0	0	0	0.894	0.114	0	0	0.902
BYSL	NOC2L	9606.ENSP00000230340	9606.ENSP00000317992	0	0	0	0	0.912	0.114	0	0	0.919
BYSL	CSNK1E	9606.ENSP00000230340	9606.ENSP00000380044	0	0	0	0	0.061	0.536	0.800	0	0.905
BYSL	PES1	9606.ENSP00000230340	9606.ENSP00000346725	0	0	0	0	0.909	0	0	0	0.909
BYSL	FBLL1	9606.ENSP00000230340	9606.ENSP00000473383	0	0	0	0	0.574	0.841	0	0	0.929
BYSL	FTSJ3	9606.ENSP00000230340	9606.ENSP00000396673	0	0	0	0	0.855	0.225	0.360	0	0.921
BYSL	MRTO4	9606.ENSP00000230340	9606.ENSP00000364320	0	0	0	0	0.908	0.126	0	0	0.916
BYSL	DHX37	9606.ENSP00000230340	9606.ENSP00000311135	0	0	0	0	0.404	0.893	0	0	0.933
BYSL	DDX18	9606.ENSP00000230340	9606.ENSP00000263239	0	0	0	0	0.839	0.635	0	0	0.938
BYSL	DDX10	9606.ENSP00000230340	9606.ENSP00000314348	0	0	0	0	0.830	0.647	0	0	0.937
BYSL	TFB2M	9606.ENSP00000230340	9606.ENSP00000355471	0	0	0	0	0.840	0.840	0	0	0.973
BYSL	MTREX	9606.ENSP00000230340	9606.ENSP00000230640	0	0	0	0	0.830	0.811	0	0	0.966
BYSL	EXOSC10	9606.ENSP00000230340	9606.ENSP00000366135	0	0	0	0	0.584	0.960	0	0	0.982
BYSL	SNU13	9606.ENSP00000230340	9606.ENSP00000383949	0	0	0	0	0.181	0.986	0	0	0.988
BYSL	DNTTIP2	9606.ENSP00000230340	9606.ENSP00000411010	0	0	0	0	0.413	0.987	0	0	0.992
BYSL	RSL1D1	9606.ENSP00000230340	9606.ENSP00000460871	0	0	0	0	0.902	0.930	0	0	0.992
BYSL	IMP3	9606.ENSP00000230340	9606.ENSP00000326981	0	0	0	0	0.726	0.991	0	0	0.997
BYSL	UTP14A	9606.ENSP00000230340	9606.ENSP00000377944	0	0	0	0	0.747	0.974	0	0	0.993
BYSL	HEATR1	9606.ENSP00000230340	9606.ENSP00000355541	0	0	0	0	0.598	0.991	0	0	0.996
BYSL	WDR75	9606.ENSP00000230340	9606.ENSP00000314193	0	0	0	0	0.825	0.987	0	0	0.997
BYSL	NOP56	9606.ENSP00000230340	9606.ENSP00000370589	0	0	0	0	0.650	0.988	0	0	0.995
BYSL	NOP58	9606.ENSP00000230340	9606.ENSP00000264279	0	0	0	0	0.838	0.989	0	0	0.998
BYSL	PDCD11	9606.ENSP00000230340	9606.ENSP00000358812	0	0	0	0	0.839	0.966	0	0	0.994
BYSL	TBL3	9606.ENSP00000230340	9606.ENSP00000454836	0	0	0	0	0.840	0.987	0	0	0.997
BYSL	UTP20	9606.ENSP00000230340	9606.ENSP00000261637	0	0	0	0	0.414	0.991	0.540	0	0.997
BYSL	PWP2	9606.ENSP00000230340	9606.ENSP00000291576	0	0	0	0	0.824	0.972	0	0	0.994
BYSL	WDR43	9606.ENSP00000230340	9606.ENSP00000384302	0	0	0	0	0.838	0.991	0	0	0.998
BYSL	MPHOSPH10	9606.ENSP00000230340	9606.ENSP00000244230	0	0	0	0	0.703	0.991	0	0	0.997
BYSL	UTP4	9606.ENSP00000230340	9606.ENSP00000327179	0	0	0	0	0.879	0.989	0	0	0.998
BYSL	PNO1	9606.ENSP00000230340	9606.ENSP00000263657	0	0	0	0	0.742	0.995	0	0	0.998
BYSL	UTP6	9606.ENSP00000230340	9606.ENSP00000261708	0	0	0	0	0.842	0.991	0	0	0.998
BYSL	DCAF13	9606.ENSP00000230340	9606.ENSP00000297579	0	0	0	0	0.832	0.991	0	0	0.998
BYSL	NOC4L	9606.ENSP00000230340	9606.ENSP00000328854	0	0	0	0	0.845	0.994	0.540	0	0.999
BYSL	WDR36	9606.ENSP00000230340	9606.ENSP00000423067	0	0	0	0	0.902	0.991	0	0	0.999
BYSL	TSR1	9606.ENSP00000230340	9606.ENSP00000301364	0	0	0	0	0.966	0.997	0.540	0	0.999
BYSL	UTP3	9606.ENSP00000230340	9606.ENSP00000254803	0	0	0	0	0.912	0.991	0	0	0.999
BYSL	RRP9	9606.ENSP00000230340	9606.ENSP00000232888	0	0	0	0	0.934	0.991	0	0	0.999
BYSL	EMG1	9606.ENSP00000230340	9606.ENSP00000470560	0	0	0	0	0.646	0.992	0	0	0.997
BYSL	WDR3	9606.ENSP00000230340	9606.ENSP00000308179	0	0	0	0	0.909	0.995	0	0	0.999
BYSL	NAT10	9606.ENSP00000230340	9606.ENSP00000257829	0	0	0	0	0.840	0.991	0	0	0.998
BYSL	RIOK2	9606.ENSP00000230340	9606.ENSP00000283109	0	0	0	0	0.349	0.991	0.540	0	0.997
BYSL	NOL10	9606.ENSP00000230340	9606.ENSP00000371101	0	0	0	0	0.909	0.987	0	0	0.998
CBLL1	WTAP	9606.ENSP00000401277	9606.ENSP00000351141	0	0	0	0	0.049	0.995	0.900	0	0.999
CBLL1	RBM15B	9606.ENSP00000401277	9606.ENSP00000454545	0	0	0	0	0.049	0	0.900	0	0.900
CBX1	TRIM28	9606.ENSP00000377060	9606.ENSP00000253024	0	0	0	0	0.056	0.859	0.400	0	0.913
CBX1	H3-3A	9606.ENSP00000377060	9606.ENSP00000355780	0	0	0	0	0.057	0.927	0	0	0.929
CBX2	PHC2	9606.ENSP00000308750	9606.ENSP00000257118	0	0	0	0	0	0.797	0.900	0	0.978
CBX2	UBE2S	9606.ENSP00000308750	9606.ENSP00000264552	0	0	0	0	0.109	0.071	0.900	0	0.909
CBX2	CBX8	9606.ENSP00000308750	9606.ENSP00000269385	0	0	0	0.663	0.084	0.316	0.900	0	0.931
CBX2	RBBP4	9606.ENSP00000308750	9606.ENSP00000362592	0	0	0	0	0.068	0.069	0.900	0	0.905
CBX2	HDAC2	9606.ENSP00000308750	9606.ENSP00000430432	0	0	0	0	0.074	0.103	0.900	0	0.909
CBX2	EED	9606.ENSP00000308750	9606.ENSP00000338186	0	0	0	0	0	0.157	0.900	0	0.912
CBX2	RING1	9606.ENSP00000308750	9606.ENSP00000363787	0	0	0	0	0	0.753	0.900	0	0.974
CBX2	RNF2	9606.ENSP00000308750	9606.ENSP00000356480	0	0	0	0	0	0.878	0.900	0	0.987
CBX3	H1-4	9606.ENSP00000336687	9606.ENSP00000307705	0	0	0	0	0.058	0.961	0	0	0.961
CBX3	H3-3A	9606.ENSP00000336687	9606.ENSP00000355780	0	0	0	0	0.087	0.926	0	0	0.929
CBX3	EHMT2	9606.ENSP00000336687	9606.ENSP00000379078	0	0	0	0	0.058	0.979	0.500	0	0.989
CBX5	H3-3A	9606.ENSP00000209875	9606.ENSP00000355780	0	0	0	0	0.057	0.926	0	0	0.927
CBX5	TRIM28	9606.ENSP00000209875	9606.ENSP00000253024	0	0	0	0	0.066	0.926	0	0	0.928
CBX8	PHC2	9606.ENSP00000269385	9606.ENSP00000257118	0	0	0	0	0.067	0.873	0.900	0	0.987
CBX8	UBE2S	9606.ENSP00000269385	9606.ENSP00000264552	0	0	0	0	0.072	0.071	0.900	0	0.906
CBX8	HDAC2	9606.ENSP00000269385	9606.ENSP00000430432	0	0	0	0	0	0.144	0.900	0	0.910
CBX8	RBBP4	9606.ENSP00000269385	9606.ENSP00000362592	0	0	0	0	0	0.079	0.900	0	0.903
CBX8	EED	9606.ENSP00000269385	9606.ENSP00000338186	0	0	0	0	0	0.300	0.900	0	0.927
CBX8	RNF2	9606.ENSP00000269385	9606.ENSP00000356480	0	0	0	0	0	0.918	0.900	0	0.991
CBX8	RING1	9606.ENSP00000269385	9606.ENSP00000363787	0	0	0	0	0.070	0.901	0.900	0	0.990
CD3EAP	POLR2H	9606.ENSP00000465099	9606.ENSP00000415536	0	0	0	0	0.201	0.955	0.800	0	0.992
CD3EAP	POLR1B	9606.ENSP00000465099	9606.ENSP00000444136	0	0	0	0	0.292	0.997	0.800	0	0.999
CDC5L	RBM22	9606.ENSP00000360532	9606.ENSP00000199814	0	0	0	0	0.155	0.995	0.900	0	0.999
CDC5L	DNAJC17	9606.ENSP00000360532	9606.ENSP00000220496	0	0	0	0	0.146	0.981	0	0	0.983
CDC5L	SRSF1	9606.ENSP00000360532	9606.ENSP00000258962	0	0	0	0	0.094	0.938	0	0	0.942
CDC5L	WBP11	9606.ENSP00000360532	9606.ENSP00000261167	0	0	0	0	0.354	0.800	0.800	0	0.971
CDC5L	DHX8	9606.ENSP00000360532	9606.ENSP00000262415	0	0	0	0	0.342	0.965	0.900	0	0.997
CDC5L	DHX38	9606.ENSP00000360532	9606.ENSP00000268482	0	0	0	0	0.225	0.992	0	0	0.993
CDC5L	ISY1	9606.ENSP00000360532	9606.ENSP00000273541	0	0	0	0	0.067	0.988	0.540	0	0.994
CDC5L	TCERG1	9606.ENSP00000360532	9606.ENSP00000296702	0	0	0	0	0.342	0.966	0.400	0	0.985
CDC5L	SLU7	9606.ENSP00000360532	9606.ENSP00000297151	0	0	0	0	0.331	0.991	0	0	0.993
CDC5L	U2AF2	9606.ENSP00000360532	9606.ENSP00000307863	0	0	0	0	0.221	0.980	0.500	0	0.991
CDC5L	SART1	9606.ENSP00000360532	9606.ENSP00000310448	0	0	0	0	0.256	0.958	0	0	0.967
CDC5L	SNRNP200	9606.ENSP00000360532	9606.ENSP00000317123	0	0	0	0	0.127	0.996	0	0	0.996
CDC5L	CWF19L1	9606.ENSP00000360532	9606.ENSP00000326411	0	0	0	0	0.111	0.966	0	0	0.968
CDC5L	NCBP2	9606.ENSP00000360532	9606.ENSP00000326806	0	0	0	0	0.182	0.937	0	0	0.947
CDC5L	XAB2	9606.ENSP00000360532	9606.ENSP00000351137	0	0	0	0	0.340	0.995	0.900	0	0.999
CDC5L	PPIL2	9606.ENSP00000360532	9606.ENSP00000486725	0	0	0	0	0.109	0.941	0	0	0.945
CDC5L	DHX16	9606.ENSP00000360532	9606.ENSP00000365625	0	0	0	0	0.235	0.992	0	0	0.994
CDC5L	SNRPE	9606.ENSP00000360532	9606.ENSP00000400591	0	0	0	0	0.159	0.993	0.900	0	0.999
CDC5L	SNW1	9606.ENSP00000360532	9606.ENSP00000451129	0	0	0	0	0.443	0.997	0.900	0	0.999
CDC5L	CRNKL1	9606.ENSP00000360532	9606.ENSP00000366557	0	0	0	0	0.403	0.997	0.900	0	0.999
CDK2	ORC2	9606.ENSP00000266970	9606.ENSP00000234296	0	0	0	0	0.162	0.800	0.500	0	0.908
CDK2	CDK7	9606.ENSP00000266970	9606.ENSP00000256443	0	0	0	0.924	0.069	0.910	0.900	0	0.990
CDK2	CDK6	9606.ENSP00000266970	9606.ENSP00000265734	0	0	0	0.925	0.085	0.676	0.900	0	0.967
CDK2	H1-5	9606.ENSP00000266970	9606.ENSP00000330074	0	0	0	0	0.082	0.919	0	0	0.923
CDK2	PCNA	9606.ENSP00000266970	9606.ENSP00000368458	0	0	0	0	0.406	0.876	0	0	0.923
CDK2	MCM3	9606.ENSP00000266970	9606.ENSP00000480987	0	0	0	0	0.360	0.742	0.500	0	0.910
CDK2	RB1	9606.ENSP00000266970	9606.ENSP00000267163	0	0	0	0	0.095	0.991	0.900	0	0.999
CDK6	PCNA	9606.ENSP00000265734	9606.ENSP00000368458	0	0	0	0	0.310	0.461	0.900	0	0.959
CDK6	RB1	9606.ENSP00000265734	9606.ENSP00000267163	0	0	0	0	0.095	0.871	0.900	0	0.987
CDK7	TBP	9606.ENSP00000256443	9606.ENSP00000230354	0	0	0	0	0.244	0.812	0.800	0	0.969
CDK7	PCNA	9606.ENSP00000256443	9606.ENSP00000368458	0	0	0	0	0.092	0	0.900	0	0.905
CDK7	POLR2H	9606.ENSP00000256443	9606.ENSP00000415536	0	0	0	0	0.144	0.812	0.500	0	0.912
CDK7	TAF5	9606.ENSP00000256443	9606.ENSP00000358854	0	0	0	0	0.048	0.818	0.500	0	0.905
CDK7	TAF6	9606.ENSP00000256443	9606.ENSP00000399982	0	0	0	0	0.111	0.817	0.500	0	0.911
CDK7	GTF2F2	9606.ENSP00000256443	9606.ENSP00000340823	0	0	0	0	0.109	0.812	0.500	0	0.908
CDK7	GTF2F1	9606.ENSP00000256443	9606.ENSP00000377969	0	0	0	0	0.068	0.812	0.500	0	0.904
CDK7	POLR2G	9606.ENSP00000256443	9606.ENSP00000301788	0	0	0	0	0.072	0.812	0.500	0	0.905
CDK7	GTF2B	9606.ENSP00000256443	9606.ENSP00000359531	0	0	0	0	0.189	0.812	0.800	0	0.966
CDK7	POLR2A	9606.ENSP00000256443	9606.ENSP00000461879	0	0	0	0	0.056	0.990	0.500	0	0.995
CDK7	ERCC3	9606.ENSP00000256443	9606.ENSP00000285398	0	0	0	0	0.072	0.983	0.900	0	0.998
CEBPZ	ESF1	9606.ENSP00000234170	9606.ENSP00000202816	0	0	0	0	0.923	0.099	0	0	0.928
CEBPZ	RBM28	9606.ENSP00000234170	9606.ENSP00000223073	0	0	0	0	0.910	0.758	0	0	0.977
CEBPZ	WDR3	9606.ENSP00000234170	9606.ENSP00000308179	0	0	0	0	0.907	0	0	0	0.907
CEBPZ	POLR1B	9606.ENSP00000234170	9606.ENSP00000444136	0	0	0	0	0.900	0.080	0	0	0.904
CEBPZ	WDR43	9606.ENSP00000234170	9606.ENSP00000384302	0	0	0	0	0.911	0.091	0	0	0.915
CEBPZ	NAT10	9606.ENSP00000234170	9606.ENSP00000257829	0	0	0	0	0.911	0	0	0	0.911
CEBPZ	WDR36	9606.ENSP00000234170	9606.ENSP00000423067	0	0	0	0	0.909	0.075	0	0	0.912
CEBPZ	FTSJ3	9606.ENSP00000234170	9606.ENSP00000396673	0	0	0	0	0.906	0.090	0	0	0.910
CEBPZ	NOP56	9606.ENSP00000234170	9606.ENSP00000370589	0	0	0	0	0.907	0.302	0	0	0.932
CEBPZ	DDX10	9606.ENSP00000234170	9606.ENSP00000314348	0	0	0	0	0.915	0.127	0	0	0.923
CEBPZ	RSL1D1	9606.ENSP00000234170	9606.ENSP00000460871	0	0	0	0	0.836	0.496	0	0	0.914
CEBPZ	NOP58	9606.ENSP00000234170	9606.ENSP00000264279	0	0	0	0	0.917	0.299	0	0	0.939
CEBPZ	NIFK	9606.ENSP00000234170	9606.ENSP00000285814	0	0	0	0	0.849	0.622	0	0	0.940
CEBPZ	NOC3L	9606.ENSP00000234170	9606.ENSP00000360412	0	0	0	0	0.919	0.146	0	0	0.928
CEBPZ	DDX18	9606.ENSP00000234170	9606.ENSP00000263239	0	0	0	0	0.859	0.586	0	0	0.939
CEBPZ	RBM34	9606.ENSP00000234170	9606.ENSP00000386226	0	0	0	0	0.818	0.731	0	0	0.949
CEBPZ	NOP2	9606.ENSP00000234170	9606.ENSP00000371858	0	0	0	0	0.828	0.715	0	0	0.949
CEBPZ	UTP20	9606.ENSP00000234170	9606.ENSP00000261637	0	0	0	0	0.912	0.154	0	0	0.922
CEBPZ	EBNA1BP2	9606.ENSP00000234170	9606.ENSP00000407323	0	0	0	0	0.878	0.530	0	0	0.940
CEBPZ	PES1	9606.ENSP00000234170	9606.ENSP00000346725	0	0	0	0	0.840	0.730	0	0	0.955
CEBPZ	PUM3	9606.ENSP00000234170	9606.ENSP00000380982	0	0	0	0	0.931	0.496	0	0	0.964
CEBPZ	MPHOSPH10	9606.ENSP00000234170	9606.ENSP00000244230	0	0	0	0	0.969	0.107	0	0	0.972
CEBPZ	DDX56	9606.ENSP00000234170	9606.ENSP00000258772	0	0	0	0	0.915	0.698	0	0	0.973
CEBPZ	GTPBP4	9606.ENSP00000234170	9606.ENSP00000354040	0	0	0	0	0.931	0.609	0	0	0.972
CEBPZ	NOC2L	9606.ENSP00000234170	9606.ENSP00000317992	0	0	0	0	0.964	0.963	0	0	0.998
CEBPZ	PDCD11	9606.ENSP00000234170	9606.ENSP00000358812	0	0	0	0	0.964	0.830	0	0	0.993
CENPC	H4C1	9606.ENSP00000273853	9606.ENSP00000479106	0	0	0	0	0	0.900	0	0	0.900
CFDP1	DMAP1	9606.ENSP00000283882	9606.ENSP00000361363	0	0	0	0	0.128	0.818	0.540	0	0.921
CHAF1B	PCNA	9606.ENSP00000315700	9606.ENSP00000368458	0	0	0	0	0.293	0.884	0	0	0.915
CHAF1B	RBBP4	9606.ENSP00000315700	9606.ENSP00000362592	0	0	0	0	0.107	0.899	0.900	0	0.990
CHD3	MTA2	9606.ENSP00000369716	9606.ENSP00000278823	0	0	0	0	0.093	0.874	0.720	0	0.965
CHD3	MTA1	9606.ENSP00000369716	9606.ENSP00000333633	0	0	0	0	0.104	0.859	0.720	0	0.961
CHD3	GATAD2B	9606.ENSP00000369716	9606.ENSP00000357644	0	0	0	0	0.070	0.896	0.540	0	0.951
CHD3	RBBP4	9606.ENSP00000369716	9606.ENSP00000362592	0	0	0	0	0.078	0.877	0.720	0	0.965
CHD3	MBD3	9606.ENSP00000369716	9606.ENSP00000412302	0	0	0	0	0.072	0.839	0.720	0	0.954
CHD3	HDAC2	9606.ENSP00000369716	9606.ENSP00000430432	0	0	0	0	0.067	0.892	0.720	0	0.969
CHD3	GATAD2A	9606.ENSP00000369716	9606.ENSP00000384899	0	0	0	0	0.110	0.902	0.720	0	0.973
CHD3	CHD4	9606.ENSP00000369716	9606.ENSP00000440542	0	0	0	0.971	0.162	0.801	0.720	0	0.949
CHD4	MTA2	9606.ENSP00000440542	9606.ENSP00000278823	0	0	0	0	0.339	0.909	0.900	0	0.993
CHD4	MTA1	9606.ENSP00000440542	9606.ENSP00000333633	0	0	0	0	0.079	0.873	0.720	0	0.964
CHD4	SMARCA4	9606.ENSP00000440542	9606.ENSP00000343896	0	0	0	0.630	0.505	0.826	0	0	0.910
CHD4	H3-3A	9606.ENSP00000440542	9606.ENSP00000355780	0	0	0	0	0	0.911	0	0	0.911
CHD4	GATAD2B	9606.ENSP00000440542	9606.ENSP00000357644	0	0	0	0	0.109	0.886	0.540	0	0.949
CHD4	RBBP4	9606.ENSP00000440542	9606.ENSP00000362592	0	0	0	0	0.273	0.915	0.900	0	0.993
CHD4	GATAD2A	9606.ENSP00000440542	9606.ENSP00000384899	0	0	0	0	0.338	0.891	0.900	0	0.992
CHD4	MBD3	9606.ENSP00000440542	9606.ENSP00000412302	0	0	0	0	0.138	0.885	0.720	0	0.970
CHD4	HDAC2	9606.ENSP00000440542	9606.ENSP00000430432	0	0	0	0	0.115	0.929	0.900	0	0.993
CHD4	H4C1	9606.ENSP00000440542	9606.ENSP00000479106	0	0	0	0	0	0.913	0	0	0.913
CHTOP	THOC1	9606.ENSP00000357679	9606.ENSP00000261600	0	0	0	0	0.076	0.604	0.900	0	0.960
CHTOP	THOC7	9606.ENSP00000357679	9606.ENSP00000295899	0	0	0	0	0.072	0.540	0.900	0	0.953
CHTOP	SARNP	9606.ENSP00000357679	9606.ENSP00000337632	0	0	0	0	0.326	0.599	0.900	0	0.970
CHTOP	THOC5	9606.ENSP00000357679	9606.ENSP00000420306	0	0	0	0	0.253	0.625	0.900	0	0.969
CLP1	GTF3C3	9606.ENSP00000434995	9606.ENSP00000263956	0	0	0	0	0.049	0.954	0	0	0.954
CLP1	RPP40	9606.ENSP00000434995	9606.ENSP00000369391	0	0	0	0	0.072	0	0.900	0	0.903
CLP1	RPP30	9606.ENSP00000434995	9606.ENSP00000389182	0	0	0	0	0.049	0	0.900	0	0.900
COL3A1	PCOLCE	9606.ENSP00000304408	9606.ENSP00000223061	0	0	0	0	0.336	0.909	0.400	0	0.960
CPSF6	CPSF7	9606.ENSP00000266679	9606.ENSP00000345412	0	0	0	0.886	0.197	0.837	0.900	0	0.985
CPSF6	NUDT21	9606.ENSP00000266679	9606.ENSP00000300291	0	0	0	0	0.515	0.990	0.900	0	0.999
CPSF7	NUDT21	9606.ENSP00000345412	9606.ENSP00000300291	0	0	0	0	0.108	0.972	0.900	0	0.997
CREB1	CREBBP	9606.ENSP00000387699	9606.ENSP00000262367	0	0	0	0	0.155	0.996	0.900	0	0.999
CREB1	KMT2A	9606.ENSP00000387699	9606.ENSP00000436786	0	0	0	0	0.086	0.900	0	0	0.904
CREBBP	H4C1	9606.ENSP00000262367	9606.ENSP00000479106	0	0	0	0	0	0.900	0	0	0.900
CREBBP	TCF4	9606.ENSP00000262367	9606.ENSP00000381382	0	0	0	0	0.043	0.902	0	0	0.902
CREBBP	H3-3A	9606.ENSP00000262367	9606.ENSP00000355780	0	0	0	0	0	0.902	0	0	0.902
CREBBP	RBPJ	9606.ENSP00000262367	9606.ENSP00000345206	0	0	0	0	0.097	0.071	0.900	0	0.908
CREBBP	KMT2A	9606.ENSP00000262367	9606.ENSP00000436786	0	0	0	0	0.151	0.981	0	0	0.983
CRNKL1	RBM22	9606.ENSP00000366557	9606.ENSP00000199814	0	0	0	0	0.211	0.991	0.900	0	0.999
CRNKL1	LSM7	9606.ENSP00000366557	9606.ENSP00000252622	0	0	0	0	0.067	0.954	0	0	0.955
CRNKL1	DHX8	9606.ENSP00000366557	9606.ENSP00000262415	0	0	0	0	0.267	0.973	0.900	0	0.997
CRNKL1	DHX38	9606.ENSP00000366557	9606.ENSP00000268482	0	0	0	0	0.204	0.983	0	0	0.986
CRNKL1	ISY1	9606.ENSP00000366557	9606.ENSP00000273541	0	0	0	0	0.183	0.989	0.800	0	0.998
CRNKL1	TCERG1	9606.ENSP00000366557	9606.ENSP00000296702	0	0	0	0	0.068	0.840	0.400	0	0.902
CRNKL1	SLU7	9606.ENSP00000366557	9606.ENSP00000297151	0	0	0	0	0.240	0.991	0	0	0.992
CRNKL1	SART1	9606.ENSP00000366557	9606.ENSP00000310448	0	0	0	0	0.243	0.962	0	0	0.970
CRNKL1	DDX23	9606.ENSP00000366557	9606.ENSP00000310723	0	0	0	0	0.251	0.954	0.400	0	0.977
CRNKL1	SNRNP200	9606.ENSP00000366557	9606.ENSP00000317123	0	0	0	0	0.067	0.992	0	0	0.992
CRNKL1	XAB2	9606.ENSP00000366557	9606.ENSP00000351137	0	0	0	0.554	0.375	0.996	0.900	0	0.999
CRNKL1	DHX16	9606.ENSP00000366557	9606.ENSP00000365625	0	0	0	0	0.215	0.968	0	0	0.974
CRNKL1	HTATSF1	9606.ENSP00000366557	9606.ENSP00000442699	0	0	0	0	0.172	0.954	0	0	0.960
CRNKL1	SNRPE	9606.ENSP00000366557	9606.ENSP00000400591	0	0	0	0	0.108	0.992	0.900	0	0.999
CRNKL1	SNW1	9606.ENSP00000366557	9606.ENSP00000451129	0	0	0	0	0.326	0.997	0.900	0	0.999
CSNK1E	PNO1	9606.ENSP00000380044	9606.ENSP00000263657	0	0	0	0	0	0.556	0.800	0	0.907
CSNK1E	YWHAG	9606.ENSP00000380044	9606.ENSP00000306330	0	0	0	0	0.049	0.076	0.900	0	0.904
CSTF2T	SYMPK	9606.ENSP00000332444	9606.ENSP00000245934	0	0	0	0	0.093	0.909	0.540	0	0.958
CTBP1	RBPJ	9606.ENSP00000290921	9606.ENSP00000345206	0	0	0	0	0.055	0.073	0.900	0	0.904
CTBP1	CTBP2	9606.ENSP00000290921	9606.ENSP00000311825	0	0	0	0.980	0.070	0.895	0.900	0	0.989
CTBP1	HDAC2	9606.ENSP00000290921	9606.ENSP00000430432	0	0	0	0	0.067	0.811	0.800	0	0.961
CTBP2	RBPJ	9606.ENSP00000311825	9606.ENSP00000345206	0	0	0	0	0.057	0.073	0.900	0	0.904
CTDP1	POLR2G	9606.ENSP00000484525	9606.ENSP00000301788	0	0	0	0	0.072	0.854	0.500	0	0.926
CTDP1	GTF2F1	9606.ENSP00000484525	9606.ENSP00000377969	0	0	0	0	0.175	0.995	0.500	0	0.997
CTDP1	POLR2A	9606.ENSP00000484525	9606.ENSP00000461879	0	0	0	0	0.101	0.977	0.500	0	0.988
DAZAP1	MSI1	9606.ENSP00000233078	9606.ENSP00000257552	0	0	0	0.787	0	0	0.900	0	0.900
DCAF1	DCAF13	9606.ENSP00000393183	9606.ENSP00000297579	0	0	0	0	0.056	0	0.900	0	0.901
DCAF1	DDA1	9606.ENSP00000393183	9606.ENSP00000352928	0	0	0	0	0.076	0.834	0.900	0	0.983
DCAF1	DCAF16	9606.ENSP00000393183	9606.ENSP00000371682	0	0	0	0	0.107	0	0.900	0	0.906
DCAF1	DCAF11	9606.ENSP00000393183	9606.ENSP00000415556	0	0	0	0	0.049	0	0.900	0	0.900
DCAF11	DCAF13	9606.ENSP00000415556	9606.ENSP00000297579	0	0	0	0	0.056	0	0.900	0	0.901
DCAF11	DDA1	9606.ENSP00000415556	9606.ENSP00000352928	0	0	0	0	0.049	0.627	0.900	0	0.961
DCAF11	DCAF16	9606.ENSP00000415556	9606.ENSP00000371682	0	0	0	0	0	0	0.900	0	0.900
DCAF13	DIMT1	9606.ENSP00000297579	9606.ENSP00000199320	0	0	0	0	0.682	0.896	0	0	0.965
DCAF13	FBL	9606.ENSP00000297579	9606.ENSP00000221801	0	0	0	0	0.221	0.984	0.540	0	0.994
DCAF13	UTP18	9606.ENSP00000297579	9606.ENSP00000225298	0	0	0	0	0.774	0.976	0.540	0	0.997
DCAF13	KRR1	9606.ENSP00000297579	9606.ENSP00000229214	0	0	0	0	0.444	0.992	0.800	0	0.999
DCAF13	MTREX	9606.ENSP00000297579	9606.ENSP00000230640	0	0	0	0	0.725	0.507	0.400	0	0.911
DCAF13	RRP9	9606.ENSP00000297579	9606.ENSP00000232888	0	0	0	0	0.666	0.994	0.540	0	0.999
DCAF13	MPHOSPH10	9606.ENSP00000297579	9606.ENSP00000244230	0	0	0	0	0.613	0.991	0.540	0	0.998
DCAF13	NOL11	9606.ENSP00000297579	9606.ENSP00000253247	0	0	0	0	0.285	0.800	0.800	0	0.968
DCAF13	UTP3	9606.ENSP00000297579	9606.ENSP00000254803	0	0	0	0	0.713	0.976	0.800	0	0.998
DCAF13	NAT10	9606.ENSP00000297579	9606.ENSP00000257829	0	0	0	0	0.622	0.983	0	0	0.993
DCAF13	UTP20	9606.ENSP00000297579	9606.ENSP00000261637	0	0	0	0	0.322	0.987	0.800	0	0.998
DCAF13	UTP6	9606.ENSP00000297579	9606.ENSP00000261708	0	0	0	0	0.722	0.991	0.540	0	0.998
DCAF13	PNO1	9606.ENSP00000297579	9606.ENSP00000263657	0	0	0	0	0.274	0.924	0	0	0.942
DCAF13	NOP58	9606.ENSP00000297579	9606.ENSP00000264279	0	0	0	0	0.476	0.995	0.540	0	0.998
DCAF13	PWP2	9606.ENSP00000297579	9606.ENSP00000291576	0	0	0	0	0.574	0.975	0.540	0	0.994
DCAF13	DCAF16	9606.ENSP00000297579	9606.ENSP00000371682	0	0	0	0	0.049	0	0.900	0	0.900
DCAF13	FTSJ3	9606.ENSP00000297579	9606.ENSP00000396673	0	0	0	0	0.799	0.292	0.400	0	0.907
DCAF13	GTPBP4	9606.ENSP00000297579	9606.ENSP00000354040	0	0	0	0	0.881	0.241	0	0	0.905
